"","Feature ID","Taxonomy","Consensus","taxon","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","SE4602_J4816","SE4603_J4816","SE4604_J4816","SE4605_J4816","SE4606_J4816","SE4607_J4816","SE4608_J4816","SE4609_J4816","SE4610_J4816","SE4611_J4816","SE4612_J4816","SE4613_J4816","SE4614_J4816","SE4615_J4816","SE4616_J4816","SE4617_J4816","SE4618_J4816","SE4619_J4816","SE4620_J4816","SE4621_J4816","SE4622_J4816","SE4623_J4816","SE4624_J4816","SE4625_J4816","SE4626_J4816","SE4627_J4816","SE4628_J4816","SE4629_J4816","SE4630_J4816","SE4631_J4816","SE4632_J4816","SE4633_J4816","SE4634_J4816","SE4635_J4816","SE4636_J4816","SE4637_J4816","SE4638_J4816","SE4639_J4816","SE4640_J4816","SE4641_J4816","SE4642_J4816","SE4643_J4816","SE4644_J4816","SE4645_J4816","SE4646_J4816","SE4647_J4816","SE4648_J4816"
"33","2a7987952648aa6cb9de61465f01b92b","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae",1,"Clavariaceae","1CB18368-36B9-11D5-9548-00D0592D548C","80606","9","Saprotroph-Symbiotroph","Lichenized-Undefined Saprotroph","Probable","Clavarioid","NULL","Most species are presumed saprobic on the ground or rotten wood, but many Multiclavula species are lichenized with green algae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,6,0,0,0,0,23,0,14,15,0,0,0,0,64,0,0,0,48,69,0,0,28,122,4,0,0,34,210,0,21,0,0,5,0,0,0,0,0,34,0
"34","7e8ccbef447b9687e8f8a2dc7d3208e8","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified",0.7,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,47,193,0,26,387,0,0,0,0,0
"35","e2dfbad2f759271aa8ea48d58696a9ee","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Mycoleptodiscus",0.7,"Magnaporthaceae","1CB1CD5B-36B9-11D5-9548-00D0592D548C","81963","9","Pathotroph","Plant Pathogen","Probable","Microfungus","NULL","Species in this family cause rice blast and take-all; Usually necrotrophic on roots (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,17,5,0,0,3,6,0,0,95,10,0,0,3,0,0,0,63,33,54,28,50,60,158,74,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,4,0,0,0
"36","0d29bf5759f16e920fc45e4440139da4","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae",0.7,"Didymosphaeriaceae","1CB1CD0B-36B9-11D5-9548-00D0592D548C","80702","9","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))",0,0,0,0,0,0,0,0,0,0,0,0,71,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,27,12,87,50,0,0,0,0,0,0,27,40,51,0,136
"37","af37e9e1717dfc3d3bbc798a7a702c7e","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Sporothrix",0.8,"Ophiostomataceae","1CB1CD85-36B9-11D5-9548-00D0592D548C","81089","9","Pathotroph","Plant Pathogen","Probable","Microfungus","Blue-Staining","At least most species are transmitted via insect vectors, with mycelial colonies developing in bark-boring beetle galleries and spreading through the vascular system; they are highly specific to their beetle vectors. In some cases spores and mycelium are transmitted in specialized organs, termed mycangia (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,0,6,24,63,134,0,0,0,0,98,3,0,0,0,0,0,3,115,218,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","896bd094a0e171f1ddc265c11d1b7143","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified",0.8,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,283,103,0,0,0,0,0,0,0,0,140,0,0,18,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0
"39","cd746b897849fd9e8350be40afdee992","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces",0.7,"Talaromyces","1CB1CBD6-36B9-11D5-9548-00D0592D548C","5347","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",99,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,118,188,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","0f4026822425a926018398ffcc8a274f","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe",1,"Hygrophoraceae","1CB1CD3B-36B9-11D5-9548-00D0592D548C","80877","9","Saprotroph-Symbiotroph","Ectomycorrhizal-Undefined Saprotroph","Probable","Agaricoid","NULL","Ectomycorrhizal or saprobic, on the ground in woods, fields and moorland (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,516,0,0,0,0,0,0,0
"41","ba700402073fe8ef84b71f86a9fd3544","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium",1,"Penicillium","1CB1C9C1-36B9-11D5-9548-00D0592D548C","9257","13","Saprotroph","Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph","Highly Probable","Microfungus","Soft Rot","NULL","Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))",29,23,0,0,0,9,13,0,48,12,23,23,0,0,0,0,0,0,13,13,0,11,0,0,13,30,105,132,33,59,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"42","4d4407908d19b704db59c9909c85730c","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe",0.9,"Hygrophoraceae","1CB1CD3B-36B9-11D5-9548-00D0592D548C","80877","9","Saprotroph-Symbiotroph","Ectomycorrhizal-Undefined Saprotroph","Probable","Agaricoid","NULL","Ectomycorrhizal or saprobic, on the ground in woods, fields and moorland (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,65,0,0,0,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,466,27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"43","e804eed474158920cfa4788200110995","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_simplicissimum",0.6,"Penicillium simplicissimum","1CB1ADC7-36B9-11D5-9548-00D0592D548C","278201","20","Saprotroph","Wood Saprotroph","Highly Probable","Microfungus","Soft Rot","NULL","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany",26,40,37,48,49,32,26,32,31,59,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,0,0,0,0,19,53,0,0,0,0,0,15,0,0,0,18,0
"44","dafc83d83bcb53634c613ea13ed30b7e","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Spegazzinia",0.6,"Didymosphaeriaceae","1CB1CD0B-36B9-11D5-9548-00D0592D548C","80702","9","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))",0,0,0,0,0,0,4,3,0,0,0,0,0,2,34,37,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,37,261,37,0,0,0,0,0,0,9,13,114,18,15
"45","7ce40005951242aae90f52fe161f8713","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified",0.7,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,309,149,0,0,0,0,0,0,0,0,0,0,0,0
"46","4aa2d00caa7a08e49405037e16119371","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__unidentified;s__unidentified",0.9,"Clavariaceae","1CB18368-36B9-11D5-9548-00D0592D548C","80606","9","Saprotroph-Symbiotroph","Lichenized-Undefined Saprotroph","Probable","Clavarioid","NULL","Most species are presumed saprobic on the ground or rotten wood, but many Multiclavula species are lichenized with green algae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0
"47","fb20fa20e9effd3a74824cba10a6c719","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces",0.7,"Talaromyces","1CB1CBD6-36B9-11D5-9548-00D0592D548C","5347","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,17,0,18,31,35,15,0,0,0,0,11,0,0,0,0,0,0,95,178,49,13,46,49,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","ed45141006de38ea60d93d96dc06750e","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae",1,"Pseudeurotiaceae","1CB1CDAD-36B9-11D5-9548-00D0592D548C","81222","9","Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Microfungus","NULL","Saprobic on woody tissue and rotting vegetation, often isolated from soil (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,82,34,42,24,40,0,0,0,0,0,0,37,31,38,33,30,53,0,0,0,0,0
"49","9ac20a05b7fd700bed8e0a54f99ee5d5","k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys",0.7,"Orbiliaceae","1CB19716-36B9-11D5-9548-00D0592D548C","81091","9","Saprotroph","Wood Saprotroph","Probable","Microfungus","NULL","Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",45,36,0,0,0,0,63,80,20,40,0,0,0,0,0,28,0,0,0,0,11,3,0,2,0,0,4,6,8,7,0,14,0,0,0,0,0,0,0,0,0,0,15,36,57,0,80
"50","931957492d7a8f2068fffe89849d7ac9","k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Absidia;s__unidentified",1,"Absidia","1CB1C272-36B9-11D5-9548-00D0592D548C","20001","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",28,53,14,0,0,0,62,79,70,47,0,0,12,0,0,0,0,0,20,0,0,0,0,0,15,0,7,15,61,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"51","c776dd86c3990d0d4fcf4cbd17fc516f","k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Absidia;s__unidentified",1,"Absidia","1CB1C272-36B9-11D5-9548-00D0592D548C","20001","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",96,33,0,0,8,0,90,53,52,0,0,7,0,0,0,0,0,0,52,35,0,0,34,0,14,0,0,0,30,29,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0
"52","5f8682fdfa3e72e42c4a4b3ed8331f0a","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium",1,"Penicillium","1CB1C9C1-36B9-11D5-9548-00D0592D548C","9257","13","Saprotroph","Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph","Highly Probable","Microfungus","Soft Rot","NULL","Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,376,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","d116f4414fdfda76b4edf3e43b7c7a18","k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Absidia;s__unidentified",1,"Absidia","1CB1C272-36B9-11D5-9548-00D0592D548C","20001","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",127,96,0,11,0,10,20,49,13,36,8,0,19,0,0,0,0,8,22,42,0,0,0,40,0,0,0,0,19,0,7,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0
"54","60833a8dcfaa27ed59fe52ea30bec573","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__unidentified;s__unidentified",1,"Clavariaceae","1CB18368-36B9-11D5-9548-00D0592D548C","80606","9","Saprotroph-Symbiotroph","Lichenized-Undefined Saprotroph","Probable","Clavarioid","NULL","Most species are presumed saprobic on the ground or rotten wood, but many Multiclavula species are lichenized with green algae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,2,0,0,0,0,0,0,0,5,0,0,0,48,57,0,0,0,0,0,5,22,0,0,0,0,15,0,202,0,0,0,0,14,0,17,0,0,0,0,0,0,5,9,50,78,0
"55","50fac002655d93e22aa9caea95d7a25f","k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Absidia;s__unidentified",1,"Absidia","1CB1C272-36B9-11D5-9548-00D0592D548C","20001","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",44,88,0,0,0,22,52,19,74,0,9,0,0,0,0,0,0,0,61,57,27,0,13,0,0,20,0,0,0,15,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
"56","59fc8627d6f1b2edf26fe84c73be3ef8","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__unidentified;s__unidentified",0.9,"Clavariaceae","1CB18368-36B9-11D5-9548-00D0592D548C","80606","9","Saprotroph-Symbiotroph","Lichenized-Undefined Saprotroph","Probable","Clavarioid","NULL","Most species are presumed saprobic on the ground or rotten wood, but many Multiclavula species are lichenized with green algae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"57","0cd42df55d0817d5557acb2e876386df","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae",1,"Pseudeurotiaceae","1CB1CDAD-36B9-11D5-9548-00D0592D548C","81222","9","Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Microfungus","NULL","Saprobic on woody tissue and rotting vegetation, often isolated from soil (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",11,34,0,0,0,0,10,10,12,19,0,0,0,0,0,0,0,0,18,184,0,0,0,0,31,20,25,57,51,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","e22e4dc33b70b7c344b0291228e45b19","k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Terramycetaceae;g__Terramyces;s__unidentified",1,"Terramyces","6A9F8677-90DD-4ED6-9C3E-F57C4A0B459E","29046","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",0,0,0,0,0,0,16,37,0,0,0,0,0,13,0,20,0,12,62,30,45,0,78,82,0,0,0,0,0,2,0,0,0,13,19,0,0,0,0,0,0,0,6,0,33,0,17
"59","81b9e0ccb93fa570be73cc029a665435","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae",0.7,"Tricholomataceae","008764C7-3F16-4577-B343-C50EF7B78211","81487","9","Pathotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite","Probable","Agaricoid","NULL","Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","b6ccbeedbdacbdd91dca69038a48cc59","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__unidentified",0.9,"Lasiosphaeriaceae","1CB1CD4A-36B9-11D5-9548-00D0592D548C","80930","9","Saprotroph","Undefined Saprotroph","Probable","Microfungus","NULL","Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","432bdebe360d141dc23991ad31985c11","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena",1,"Tricholomataceae","008764C7-3F16-4577-B343-C50EF7B78211","81487","9","Pathotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite","Probable","Agaricoid","NULL","Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","70300d4afa9a23b44ccca6d073f468c3","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae",1,"Chaetosphaeriaceae","A2975E8A-801C-4A1F-9099-3C1B24D8A295","82100","9","Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Microfungus","NULL","Saprobes associated with decaying woody and herbaceous plant material, including timber and timber products in damp buildings (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,22,0,29,24,0,0,0,0,32,35,0,0,30,0,0,0,0,0,0,0,0,0,73,23,0,0,0,16,0,0,0,0,0,0,9,9,10,49,0,75,0,0,0,19,0
"63","93daa0e7e3cf2863cc3e10b11f29adbd","k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified",0.7,"Herpotrichiellaceae","1CB1CD37-36B9-11D5-9548-00D0592D548C","80856","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,107,0,0,37,0,151,0,0,0,0,0,0,0,0,0,52,69
"64","e2bcbe3ba4de3151d1cbdefec714d30d","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma",1,"Trichoderma","1CB1CC28-36B9-11D5-9548-00D0592D548C","10282","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Probable","Microfungus","Soft Rot","Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Andrews JH, et al. 1983. Phytopathology 73228-234; Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Busby PE, et al. 2016. New Phytologist 209:1681-1692 ((https://doi.org/10.1111/nph.13742)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,88,0,0,0,0,0,0,0,0,0,0,0,14,36,76,18,0,83,6,0,0,0,0,0,0,31,0,23,0,28
"65","8aa05393055edc1443e249bbe070b00d","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum",1,"Geastraceae","1CB1CD27-36B9-11D5-9548-00D0592D548C","80791","9","Saprotroph","Undefined Saprotroph","Probable","Gasteroid","NULL","Common name - earthstar; Terrestrial, rarely on wood or coprophilous. Most species are presumed saprobes, but at least some may be ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,26,83,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
